Time,Ipv,Vpv,Vdc,ia,ib,ic,va,vb,vc,Iabc,If,Vabc,Vf,Label
0.41455102,1.4606934,101.763916,143.26172,0.44897363,-0.5303955,0.07470215,-126.60782,141.78436,-14.3688965,0.5304661,49.570282,155.23482,49.941177,F
4.517348,1.3944702,100.860596,143.84766,0.4355459,-0.10070801,-0.32141602,-146.9075,44.721985,112.57645,0.4916401,50.357746,155.66713,50.008587,F
10.840752,2.3225403,85.38208,141.21094,-0.04785254,-0.21484375,-0.6906787,-12.536621,-126.04126,141.39058,0.41304472,50.351795,155.1329,49.98994,F
10.565632,1.9630432,74.67651,143.55469,-0.39697364,0.3692627,0.067988284,148.76389,-112.33536,-36.344147,0.41816702,50.021458,154.82405,49.99986,F
14.143171,0.049194336,108.654785,112.5,-0.14856055,0.053710938,0.08141602,-133.93692,4.1949463,133.43867,0.14426498,49.301315,154.86604,50.00417,F
3.1756773,1.3992004,101.28174,144.4336,-0.18212989,-0.3894043,0.50438964,44.529114,110.454865,-148.00044,0.5004595,50.075344,155.4209,50.00341,F
9.394949,1.8211365,75.19531,142.96875,0.46240136,-0.3088379,-0.099858396,-136.96259,132.1167,3.507843,0.42714596,50.70847,154.83186,50.00018,F
3.6979675,2.3301086,86.41968,148.53516,0.683959,-0.38269043,-0.43555176,-153.21198,70.144806,87.88091,0.72900116,50.012875,155.95099,50.004704,F
9.08276,0.04067993,1.385498,116.30859,0.012572266,-0.10070801,0.027705077,-0.4460144,-132.44217,137.14742,0.07937211,49.795174,155.5408,49.994865,F
0.09443673,2.2884827,92.0166,147.36328,0.4556875,0.14770508,-0.576543,-111.09375,-36.862488,149.0331,0.6369042,49.808876,155.1151,49.937767,F
7.092301,2.2629395,86.54785,147.65625,-0.11499121,-0.5908203,0.5782422,28.195343,120.85785,-144.43634,0.72812134,49.91587,155.57132,49.990356,F
6.4871316,1.3802795,101.64795,144.14062,0.4758291,-0.32226562,-0.1401416,-150.1622,110.00885,38.93987,0.48566753,50.04979,155.11914,49.9984,F
5.5728703,2.10495,92.87109,147.36328,0.6503897,-0.20812988,-0.47583497,-148.58307,39.82788,112.6327,0.6678139,50.05082,155.75612,50.014362,F
10.398298,2.5855408,2.532959,1.171875,0.005858398,0.0,0.000849609,-153.23608,97.544556,57.90151,0.002407814,49.23527,155.43665,50.011875,F
2.7806327,1.8447876,87.83569,145.3125,0.039427735,0.42297363,-0.4288379,-28.074799,-115.9758,146.25255,0.49000987,50.519756,154.73553,50.00126,F
5.9735336,1.8003235,74.88403,144.14062,0.2676992,-0.46325684,0.19555175,-87.7684,157.3346,-62.88803,0.4794545,49.97432,155.21443,49.999603,F
5.6084695,2.0737305,75.01831,144.72656,-0.39697364,0.026855469,0.40368164,128.12668,10.49942,-138.11177,0.46188295,50.017284,155.6047,49.995052,F
12.40497,2.106842,92.230225,151.17188,-0.43054298,-0.2886963,0.66552246,90.56503,65.16632,-153.56155,0.71901095,49.96081,155.7494,50.004078,F
11.307108,1.4815063,101.434326,142.96875,-0.18212989,0.47668457,-0.28113282,34.42749,-147.55844,115.879364,0.5016599,49.933823,155.41837,49.99425,F
6.195461,2.255371,90.73486,147.36328,0.5631094,-0.6713867,0.14184082,-111.322784,149.35455,-39.614918,0.6984546,50.02938,154.92967,50.000103,F
0.4416387,2.1749573,91.23535,148.82812,0.2676992,0.44311523,-0.68396485,-59.886475,-89.52835,157.65202,0.72094667,49.994953,155.73582,50.003475,F
13.237955,2.2922668,87.18872,144.72656,0.38854882,0.2886963,-0.6369678,-101.76361,-47.651215,152.13512,0.7042683,49.903675,155.51527,49.99791,F
11.067483,0.05203247,108.721924,117.48047,0.005858398,-0.12756348,0.07470215,46.108246,-149.43893,107.46536,0.1374094,50.32036,154.85349,49.99722,F
6.935653,2.360382,86.60278,148.24219,0.5362539,-0.7116699,0.04784668,-120.50827,147.8357,-20.709534,0.740023,50.07508,155.9688,50.014095,F
2.525291,1.4881287,101.257324,145.01953,-0.4641123,0.5371094,-0.06628906,131.74301,-137.61353,7.5942993,0.51105624,50.071964,155.19136,50.016827,F
11.108125,2.5732422,84.24072,140.625,-0.55139256,-0.20812988,0.3499707,126.12564,19.552307,-143.16258,0.4371537,50.028294,155.6853,49.995167,F
13.750329,1.9677734,87.524414,144.72656,-0.15527442,-0.2685547,0.5581006,43.86612,107.6944,-151.44398,0.5144549,49.999798,155.52463,50.008038,F
12.557007,1.5250244,101.33057,138.86719,0.23412988,-0.14099121,-0.34155762,-153.33252,60.465088,98.45667,0.34065902,49.491352,155.57057,50.0112,F
6.394784,2.2430725,88.65967,146.77734,0.23412988,-0.68481445,0.4305371,-50.037994,155.02014,-102.19757,0.68941796,50.04566,155.32343,50.003292,F
11.883084,1.4077148,101.89209,144.4336,0.059569336,0.14099121,-0.18713868,-6.8107605,137.02286,-131.52603,0.47069597,49.999554,155.18031,50.006462,F
14.205483,1.7728882,87.908936,143.55469,-0.5581064,0.4296875,0.04113281,152.60925,-105.28351,-41.19807,0.5394385,50.31018,155.25311,50.00285,F
6.643616,2.3660583,90.625,147.94922,-0.14856055,0.6512451,-0.51611817,35.59677,-146.96777,117.46252,0.6864834,50.013367,155.48723,49.988724,F
8.464944,0.037841797,1.4404297,118.06641,-0.081421874,-0.020141602,0.10155762,-73.26691,-77.78732,156.28987,0.08159424,50.161995,155.22313,49.996433,F
10.429571,1.5921936,87.750244,143.84766,-0.28955176,-0.22827148,0.49767578,78.46237,78.76373,-154.6786,0.48671973,50.058353,155.18729,49.997017,F
11.875438,2.5789185,2.5634766,1.171875,0.005858398,0.0,0.000849609,-78.715515,156.17737,-76.163994,0.001360712,47.171627,155.31375,49.999054,F
2.3205264,1.4569092,101.78223,144.4336,-0.4238291,-0.040283203,0.45739257,106.223755,43.745575,-150.57205,0.47005153,50.012943,154.99057,50.00025,F
2.284752,1.5647583,101.208496,143.84766,0.17370507,0.24169922,-0.46240723,-77.980194,-74.20715,156.06888,0.46539348,49.839176,155.78046,50.004627,F
0.3467628,1.7378845,87.59155,146.1914,-0.5983896,0.22827148,0.26269042,155.0322,-51.65329,-96.99407,0.5559506,50.0392,155.34142,50.000835,F
3.341939,1.3793335,101.87378,143.84766,0.44897363,-0.16113281,-0.29456055,-153.19992,58.415833,97.01818,0.46444008,49.96214,155.79619,49.99322,F
12.279466,1.4606934,101.44653,145.01953,-0.04113867,0.4498291,-0.41541016,-2.1336365,-132.08054,136.50853,0.48592544,49.922363,155.2506,50.0001,F
2.1983387,1.390686,101.69678,145.01953,-0.5379648,0.24841309,0.3096875,154.62234,-61.06781,-93.365685,0.48916522,50.033768,155.1842,50.018257,F
9.83926,1.4862366,101.34277,142.67578,0.3549795,-0.4699707,0.08141602,-119.4957,148.08884,-25.450949,0.46669018,50.154053,155.95753,49.999477,F
2.7331657,2.3613281,86.68213,148.53516,0.086424805,-0.7519531,0.4909619,-18.09372,145.17166,-122.59369,0.7422189,50.07369,155.86926,49.998978,F
4.1222258,2.3868713,84.96094,148.53516,-0.21569923,0.70495605,-0.48254883,56.089325,-154.01962,98.58124,0.7076747,49.827343,155.0945,50.000168,F
11.318606,2.5779724,2.581787,1.171875,0.005858398,0.0,0.007563477,-154.27277,85.32135,71.575264,0.002478987,48.15691,155.30455,50.000618,F
1.7095925,1.8097839,75.079346,145.01953,-0.3231211,-0.14770508,0.46410644,89.58862,69.42154,-152.17128,0.48253328,50.026077,155.23714,49.998806,F
6.1751933,1.9677734,87.59155,144.14062,0.4556875,-0.33569336,-0.13342774,-147.67899,117.3259,29.44097,0.48716998,50.18027,155.07973,50.002674,F
14.279776,1.726532,87.81128,144.14062,0.16027734,0.35583496,-0.49597657,-68.38486,-84.82712,155.32552,0.52766997,50.190678,154.99255,50.009468,F
8.2286005,1.4625854,74.90234,144.14062,-0.41711524,0.033569336,0.40368164,123.87146,18.358917,-142.23038,0.4464512,50.269585,155.01102,50.016342,F
0.7272793,2.3509216,87.57324,147.94922,-0.73938084,0.42297363,0.20897949,156.02066,-96.74896,-52.685955,0.73058337,50.294434,155.51498,49.999752,F
3.8271003,1.833435,74.853516,145.3125,-0.47754005,0.22155762,0.25597656,154.99603,-49.652252,-97.6209,0.48258865,50.028297,155.24908,49.998886,F
3.0686262,2.3301086,84.94873,148.24219,-0.5648203,-0.12084961,0.66552246,106.68182,43.263397,-150.09792,0.70368385,50.1486,155.37595,49.993378,F
2.1661224,2.443634,92.23633,148.53516,-0.2224131,-0.43640137,0.6319531,40.454712,108.260956,-150.68054,0.64706993,50.1582,155.18451,49.998333,F
9.575179,1.3812256,101.916504,144.14062,0.5026846,-0.20812988,-0.30127442,-152.28378,52.54532,102.78422,0.47182912,50.04945,155.90071,50.001137,F
5.8530583,1.5212402,101.45264,144.14062,0.40869042,-0.4498291,-0.005864258,-138.01132,131.50192,6.380819,0.4883779,50.10106,155.20018,49.996265,F
9.031933,2.465393,84.66797,142.96875,0.22070214,-0.21484375,0.3096875,-40.539093,151.5123,-107.091675,0.44511348,49.882015,155.72392,50.00035,F
0.6554866,2.4341736,86.21216,148.53516,0.52954006,-0.7519531,0.088129885,-115.421295,149.82468,-29.11148,0.7414782,50.026062,155.71999,50.000362,F
3.6942475,2.297943,88.57422,147.36328,0.14013574,-0.66467285,0.54467285,-25.398712,144.30374,-118.326416,0.7169657,50.11117,155.24738,50.003998,F
6.1739707,1.4143372,101.0437,143.55469,0.32141015,-0.47668457,0.12841308,-104.69284,152.12708,-42.79729,0.4783669,50.356453,155.63023,49.974968,F
13.455686,1.4512329,101.47705,142.96875,-0.13513282,-0.40283203,0.52453125,35.669098,112.04605,-148.55092,0.49523732,50.159023,155.32722,49.987,F
11.249743,0.05014038,108.740234,114.55078,0.086424805,-0.04699707,-0.14685547,127.789154,13.175507,-139.61858,0.08072923,49.673748,155.45163,50.002506,F
7.616461,2.0964355,74.871826,143.84766,0.42883202,-0.20812988,-0.20056641,-155.44205,82.45239,72.640076,0.4364614,50.137978,155.36148,50.01932,F
9.753708,1.3916321,101.89209,142.38281,0.012572266,0.7183838,-0.6906787,36.259766,-148.40225,113.464455,0.4723992,49.881695,155.13528,49.992767,F
7.1655936,2.3509216,86.74927,146.77734,-0.61181736,0.7318115,-0.19385254,118.51929,-144.89441,28.311869,0.71892726,49.973858,155.41081,49.998867,F
10.600754,1.7605896,88.35449,144.4336,0.059569336,0.38269043,-0.47583497,-22.360992,-119.68857,145.68196,0.5146208,50.0065,155.58446,49.996746,F
1.2396404,2.019806,74.90234,144.14062,0.22070214,0.20812988,-0.40198243,-84.9115,-68.674164,155.89207,0.4350444,50.06735,155.40018,49.99876,F
3.036191,1.431366,101.05591,144.14062,-0.11499121,-0.43640137,0.4305371,19.431763,126.96945,-141.71605,0.49107254,49.8781,155.75726,49.998016,F
3.2017577,1.4502869,101.81885,144.72656,-0.23584083,-0.2685547,0.47753417,57.885437,93.91617,-152.67354,0.49161556,49.87592,155.3184,49.992287,F
7.877453,2.6072998,84.23462,147.36328,0.6033926,-0.04699707,-0.5698291,-137.79434,15.176544,127.63245,0.7023105,50.054203,155.59595,50.002228,F
8.555293,1.4124451,101.88599,143.26172,-0.17541602,-0.27526855,0.46410644,54.9321,98.20755,-153.28831,0.4529954,49.956158,155.63297,50.001698,F
13.416037,2.295105,86.82251,145.3125,0.7041006,-0.2886963,-0.45569336,-150.0296,43.854065,107.59796,0.6759484,49.75784,155.21675,50.004707,F
0.69882685,1.7823486,87.46948,144.72656,0.2676992,0.19470215,-0.47583497,-104.06601,-44.60144,151.34354,0.5135345,49.122997,154.81175,50.006954,F
8.709677,1.3764954,101.75781,143.55469,-0.39025977,0.42297363,-0.039433595,133.50296,-134.46732,6.6500344,0.46372694,49.947742,155.82695,50.001595,F
9.947251,1.4360962,101.46484,230.27344,-0.014283203,0.033569336,-0.005864258,155.63492,-71.37436,-81.95013,0.00205828,4.8226056,155.12114,49.99506,F
7.553486,2.4975586,85.43701,147.07031,0.4556875,-0.6781006,0.18212402,-108.57437,151.58463,-43.93443,0.6689689,50.148384,154.98341,50.007072,F
12.19627,0.04257202,108.721924,117.48047,-0.02099707,0.11413574,-0.11328613,14.163971,126.897125,-140.19719,0.13384888,50.0779,154.95445,49.99868,F
11.154376,2.3452454,86.99341,147.36328,0.7108145,-0.657959,-0.07300293,-149.57153,112.64877,36.360218,0.69677144,49.99105,155.3385,49.99957,F
7.6674557,1.832489,75.93994,143.26172,-0.43725684,0.16784668,0.31640136,149.12552,-36.94687,-111.218315,0.4490011,50.06193,155.4518,50.00404,F
2.1531281,1.4190674,101.47705,142.67578,0.13342187,-0.46325684,0.2694043,-49.061584,155.34561,-102.73199,0.47103497,49.897762,155.68372,50.006535,F
13.524036,1.8145142,75.07324,143.55469,-0.3634043,0.48339844,-0.09314453,110.213776,-150.19836,40.619457,0.44596314,49.99672,154.9988,50.007374,F
11.887048,1.537323,101.71509,142.08984,-0.13513282,0.4699707,-0.32141602,31.221008,-145.71411,119.05772,0.46448323,49.98682,155.80309,49.995,F
7.5716243,1.4256897,101.92261,144.4336,0.22741601,0.23498535,-0.42212403,-62.93625,-92.987976,155.67912,0.48494363,49.776207,155.13556,50.00795,F
12.131976,0.04446411,108.76465,117.48047,0.113280274,-0.053710938,-0.13342774,154.05579,-59.235535,-93.40185,0.13799392,50.171074,154.81918,49.999683,F
9.121706,2.1380615,92.42554,148.24219,-0.69238377,0.38269043,0.25597656,156.62338,-87.00897,-65.54001,0.7205562,49.986515,155.9271,50.007023,F
7.539273,2.3442993,92.15698,147.07031,-0.47754005,0.5908203,-0.12671387,104.09012,-151.9101,50.02594,0.6487867,49.88803,155.06973,49.99314,F
4.4015427,1.9923706,75.061035,143.55469,-0.02099707,0.40283203,-0.35498536,1.5309143,-134.47937,134.3066,0.42973933,50.00455,155.2754,49.995533,F
6.0599556,1.5061035,101.538086,143.84766,0.21398827,0.24169922,-0.47583497,-73.44772,-78.07663,156.36623,0.48810756,49.85103,155.44414,49.99312,F
3.0384738,1.2970276,101.85547,143.84766,-0.5178232,0.22827148,0.24926269,156.20148,-53.66638,-94.90463,0.4558357,49.931366,155.63454,50.0058,F
4.864992,2.1938782,90.9729,147.94922,-0.43725684,0.8123779,-0.26099122,95.86899,-151.42792,64.38278,0.7362011,50.05824,155.4458,50.00078,F
3.9733188,2.2468567,87.701416,147.65625,0.55639553,-0.7116699,0.14184082,-126.31851,141.86874,-16.85613,0.6598492,49.947884,155.35979,50.006042,F
9.535375,2.3613281,85.34546,142.67578,0.65710354,-0.21484375,-0.18713868,-152.42844,105.95856,47.29762,0.42940146,49.97787,155.2278,49.998272,F
2.6103778,2.5798645,85.235596,148.53516,-0.17541602,-0.5303955,0.68566406,32.12509,117.85629,-147.47807,0.71124345,50.05745,155.66562,50.000637,F
9.039084,1.5969238,101.47705,138.57422,-0.08813574,0.2685547,-0.34155762,-108.1163,-40.15335,150.0497,0.30223837,50.333572,154.85092,50.020958,F
5.5998774,1.4720459,101.257324,145.3125,0.29455468,0.20141602,-0.48254883,-97.64099,-52.798462,155.10051,0.51098335,50.208958,155.39537,49.99961,F
6.469285,2.0056152,75.03052,143.55469,-0.3029795,-0.080566406,0.42382324,101.474304,49.145966,-152.09492,0.4221226,49.84,155.05867,50.00519,F
11.109128,2.5789185,2.5756836,1.171875,0.005858398,0.006713867,0.000849609,155.0322,-61.224518,-91.44099,0.005034727,48.554363,155.3132,49.999966,F
0.8302761,1.3651428,102.2522,143.84766,0.29455468,0.10070801,-0.4086963,-114.37256,-28.48465,148.36609,0.44492173,49.943172,155.54326,49.99819,F
9.108658,0.03878784,1.348877,116.30859,0.07971094,-0.060424805,-0.079716794,150.78903,-39.152832,-108.74313,0.07893178,50.09419,155.52052,50.003925,F
9.135038,2.421875,87.005615,147.94922,0.71752834,-0.5505371,-0.18713868,-154.7911,90.80612,63.772022,0.66699237,49.867546,155.18192,49.994785,F
4.526672,2.3679504,88.12256,148.53516,-0.6051035,0.6915283,-0.16028321,126.2944,-141.16959,22.811026,0.73899275,49.939217,155.79384,49.99753,F
10.995189,1.8835754,75.54932,144.14062,0.46240136,-0.3491211,-0.06628906,-141.84464,129.40445,16.345825,0.47552177,49.86508,155.61308,49.990814,F
5.28168,1.9138489,86.639404,145.01953,-0.08813574,0.4498291,-0.4086963,25.037079,-141.42273,123.80717,0.5147156,49.904476,155.59952,50.000454,F
12.921396,1.8059998,75.45776,142.96875,0.012572266,0.4095459,-0.35498536,-4.8217773,-130.54962,139.09622,0.43687835,50.061012,155.44522,49.997902,F
10.481188,2.3868713,84.295654,142.67578,-0.13513282,-0.21484375,-0.72424805,8.269348,-137.5412,132.57076,0.43255427,50.014793,155.33481,50.007305,F
4.180907,2.1588745,88.482666,147.07031,0.46911523,0.14770508,-0.6168262,-119.15817,-24.14505,144.41223,0.67247367,50.131226,155.2662,50.01403,F
3.474785,2.4587708,85.076904,146.77734,0.63696194,-0.5371094,-0.08643066,-143.64075,125.13718,18.905386,0.67202973,49.977013,155.23093,49.99373,F
7.7116656,1.4398804,101.35498,144.14062,-0.06799414,-0.39611816,0.54467285,22.023468,124.67911,-141.87276,0.5108159,49.982037,155.4049,50.006466,F
12.742696,1.3840637,101.5686,143.55469,-0.034424804,0.12756348,-0.10657226,12.934418,129.62143,-138.56583,0.48244745,50.073193,155.20969,50.00892,F
4.746708,1.8816833,74.95117,145.3125,-0.5178232,0.26184082,0.22240722,156.9368,-68.107605,-82.22738,0.4923006,50.053307,155.6719,50.002502,F
7.515686,2.2421265,88.7207,146.77734,0.4355459,-0.6915283,0.26269042,-88.8533,155.02014,-64.1658,0.6997469,49.93889,155.3939,49.993404,F
11.08528,1.8911438,74.87793,144.4336,-0.45739844,0.43640137,0.04113281,146.73874,-121.798096,-17.012838,0.48839957,50.055603,155.71892,50.006115,F
7.9762177,1.7558594,87.438965,144.14062,0.48254296,-0.22827148,-0.24084961,-154.00757,80.125885,75.52109,0.5205911,50.00373,154.88763,50.003128,F
0.45159236,1.5221863,101.416016,144.4336,-0.11499121,-0.33569336,0.4909619,23.6026,120.70114,-144.54082,0.5010018,50.215725,155.13205,49.999985,F
4.361659,1.5042114,101.45874,144.14062,0.5228262,-0.21484375,-0.32141602,-155.0563,74.1951,81.49206,0.5249823,50.057747,155.12303,49.993477,F
9.618029,0.036895752,1.3061523,116.30859,-0.06799414,0.080566406,0.04113281,-68.240204,156.18942,-85.036064,0.08560552,50.03865,155.16634,49.99992,F
1.6840725,2.2080688,93.359375,149.70703,-0.5581064,-0.08728027,0.5581006,124.08844,20.950623,-142.80498,0.7177626,50.1375,155.84465,50.001842,F
3.89086,2.419983,85.77881,148.24219,-0.4036875,-0.35583496,0.638667,90.26367,68.9032,-152.52888,0.7355265,49.99336,155.55843,49.989964,F
2.980535,1.4909668,101.605225,143.26172,0.09985254,0.39611816,-0.46240723,-46.590424,-103.077545,152.2436,0.529292,49.748074,154.8228,50.02111,F
10.615475,1.4767761,101.58081,143.84766,0.46911523,-0.16113281,-0.3482715,-149.08936,38.41751,112.10632,0.4689648,49.95782,155.79417,50.000343,F
6.685894,1.5344849,100.982666,143.55469,0.026,0.40283203,-0.4288379,-25.410767,-117.350006,148.68755,0.47818428,49.871845,156.07428,49.99809,F
3.946122,2.2884827,88.531494,147.65625,-0.4842539,0.7116699,-0.22742188,106.115265,-151.25916,44.705914,0.69287187,49.813774,154.90053,49.989216,F
12.603749,2.124817,92.163086,150.8789,-0.53125095,0.026855469,0.49767578,130.58578,6.6178894,-137.48093,0.6854774,50.022884,155.3103,50.006145,F
5.8247957,2.2052307,90.65552,149.1211,-0.41040137,0.7519531,-0.33484375,89.41986,-152.97089,73.03385,0.73375696,50.08987,155.85773,50.01342,F
1.0609671,1.4342041,100.909424,144.72656,0.0662832,0.40283203,-0.4691211,-23.952179,-115.62622,149.4992,0.48919582,50.5742,155.7319,50.01661,F
7.841874,0.041625977,1.6662598,117.48047,-0.007569336,-0.09399414,0.027705077,-42.817383,-105.41611,152.89856,0.093312174,50.210636,155.7216,49.999706,F
2.0095968,1.4824524,101.58081,144.4336,-0.027710939,-0.4095459,0.3902539,-3.182373,136.16699,-133.54716,0.46730778,50.02724,155.72153,49.999794,F
11.069882,0.022705078,107.33032,117.77344,0.13342187,-0.14099121,-0.012578125,135.68481,-133.4909,2.0572917,0.13689153,50.37119,154.85515,49.998276,F
5.795551,1.9138489,75.0,144.4336,0.48925683,-0.34240723,-0.11328613,-144.82208,119.109955,33.35866,0.49303973,50.02019,155.6875,50.000725,F
12.327081,1.8173523,87.83569,145.3125,-0.47754005,0.19470215,0.3298291,149.23401,-40.358276,-108.76322,0.49811697,50.170044,154.827,49.997726,F
5.069472,2.1787415,90.66162,148.53516,-0.71252537,0.11413574,0.5916699,137.08313,-6.8589783,-130.9193,0.7078785,50.00577,155.10266,50.007874,F
12.270186,1.8059998,87.81128,144.4336,-0.21569923,-0.26184082,0.537959,50.00183,101.22116,-151.84581,0.5107424,50.023556,154.89777,50.000168,F
6.628618,1.4427185,101.80054,143.26172,0.42211816,-0.04699707,-0.34155762,-151.5123,49.640198,102.51099,0.45508534,50.041805,154.90387,49.99391,F
8.673285,2.3452454,87.072754,149.1211,0.59667873,-0.8190918,0.16869628,-123.90762,145.2681,-18.52366,0.73431253,49.92509,156.17116,49.99922,F
0.8254612,2.1654968,92.3584,149.41406,-0.32983497,-0.39611816,0.68566406,70.41,82.75375,-155.32954,0.68983346,49.980312,155.34215,49.99782,F
6.0360274,1.7965393,75.408936,140.03906,0.36169335,-0.42297363,-0.22070801,-151.71722,101.42609,54.960224,0.4573808,50.05051,155.1651,49.99969,F
5.1369815,1.5694885,101.153564,143.84766,0.026,-0.4901123,0.3902539,-20.142975,146.25656,-121.21546,0.48817876,50.103825,155.71014,50.005146,F
10.670602,-0.10406494,110.235596,115.72266,0.0662832,0.006713867,-0.18042481,99.0152,53.49762,-151.86589,0.13660316,50.05733,155.0322,50.00058,F
9.659151,2.1408997,93.048096,146.48438,-0.49096778,0.5975342,-0.16699708,99.36478,-153.58566,54.461975,0.6480741,50.19073,155.16191,49.995483,F
0.1889402,1.4247437,101.934814,143.84766,0.36169335,-0.026855469,-0.32141602,-147.10037,33.029175,114.27612,0.47059137,50.121517,155.01964,49.895943,F
7.9030676,0.039733887,1.6235352,116.89453,-0.000855469,-0.09399414,0.007563477,15.116272,-139.75922,129.16336,0.08372547,50.00826,155.78438,49.99971,F
0.94801784,1.9412842,87.82959,144.72656,-0.47754005,0.040283203,0.43725097,131.24878,4.942322,-136.64113,0.4973624,49.867695,155.43047,49.993153,F
7.7619934,1.4710999,101.745605,143.26172,-0.16870216,-0.32226562,0.4708203,45.25238,104.42764,-151.3998,0.46108815,49.88535,154.77495,50.03809,F
10.134276,0.04067993,1.4587402,117.77344,0.019286133,-0.040283203,-0.16699708,102.07703,50.65277,-151.1145,0.1297446,49.76804,155.1511,50.000465,F
7.159694,2.3688965,86.44409,147.07031,0.58996487,0.026855469,-0.6369678,-129.2839,-5.2677917,138.5819,0.7206186,49.962837,155.46335,49.99273,F
0.30784732,1.5136719,101.63574,144.4336,-0.4238291,0.15441895,0.32311523,142.06161,-17.298126,-124.58669,0.51165605,50.228302,155.37819,50.06793,F
1.6149206,1.474884,101.69678,145.01953,-0.3029795,-0.22827148,0.50438964,72.772675,82.44034,-155.19695,0.5171262,50.054382,155.50237,49.997185,F
4.94133,2.232666,88.48877,146.77734,0.46240136,0.22155762,-0.6503955,-106.223755,-43.92639,150.4716,0.6872611,49.96517,154.95349,49.994747,F
13.754664,2.3244324,85.36377,142.38281,0.61010647,-0.21484375,-0.079716794,-141.09726,127.897644,12.697347,0.43424672,50.17232,155.30484,49.99496,F
2.023209,1.854248,88.00659,144.72656,-0.27612403,0.52368164,-0.20728028,91.01105,-154.58618,65.49179,0.5006455,49.916935,155.47932,49.998234,F
7.1224685,1.4862366,101.605225,143.55469,-0.081421874,-0.3491211,0.39696777,26.483612,121.15921,-144.77386,0.44424132,50.001545,155.43202,50.008656,F
9.881601,0.035003662,1.2878418,113.671875,-0.14856055,0.14770508,0.000849609,-153.64594,77.07611,79.86069,0.13876104,48.950386,154.88437,49.997646,F
12.494463,1.4162292,101.89819,135.9375,0.21398827,-0.24841309,-0.34155762,-124.00406,144.29169,-20.428263,0.29226023,50.687473,154.86894,49.97535,F
13.004289,1.9393921,75.177,144.14062,-0.37011817,0.46325684,-0.099858396,119.218445,-145.75027,29.127554,0.4561139,50.120193,155.43181,50.005154,F
7.6226754,1.4228516,101.20239,143.55469,-0.4439707,0.41625977,0.034418944,131.57425,-138.79486,13.826447,0.48455587,50.165688,156.016,49.9999,F
1.3131064,2.293213,88.17139,148.53516,-0.18884376,-0.5505371,0.72594726,33.029175,118.434906,-145.95119,0.73606974,49.96552,155.5751,49.989124,F
10.214093,2.212799,92.388916,147.36328,0.5161123,0.12084961,-0.62354004,-119.12201,-20.613098,146.45747,0.7206506,50.058563,155.85593,49.998657,F
6.0936217,1.8211365,74.920654,143.84766,0.34826562,-0.44311523,0.15526855,-93.964386,154.48975,-61.37721,0.44573075,50.080856,154.87828,50.007484,F
13.347696,1.4389343,101.483154,142.96875,-0.25598243,0.5169678,-0.23413575,62.71927,-154.03168,94.97294,0.5130412,50.05828,155.53984,49.994877,F
13.604664,2.6706848,2.4841309,1.171875,0.019286133,0.013427734,-0.012578125,46.132355,-150.05371,108.00379,0.031768683,50.25571,155.30188,50.000454,F
0.48941025,1.4162292,102.11182,143.55469,0.34826562,0.033569336,-0.3281299,-138.54172,11.58432,128.61287,0.4252019,50.15313,154.85683,50.004486,F
5.371707,1.4919128,101.53198,144.14062,-0.08813574,-0.36254883,0.45739257,19.238892,127.09,-142.69246,0.4757833,50.071827,155.68085,50.007107,F
11.610112,1.2790527,101.77612,144.4336,0.6436758,0.07385254,-0.7309619,-117.940674,-19.47998,147.20485,0.45868555,50.140404,155.40979,50.00137,F
10.428598,1.4852905,101.65405,142.08984,-0.2626963,0.46325684,-0.18713868,99.00314,-153.07938,56.539356,0.47595668,50.09619,155.11383,49.987343,F
10.5865555,1.7974854,87.79297,144.4336,-0.53125095,0.26184082,0.29625976,155.8519,-64.28635,-88.1662,0.5158142,50.054485,155.50998,50.00426,F
2.0728154,2.2591553,87.74414,148.82812,0.5026846,-0.7922363,0.23583496,-110.22583,150.8252,-40.129242,0.70390207,49.91638,155.932,49.999466,F
1.8418026,2.296051,87.438965,146.77734,-0.37683204,0.6512451,-0.28784668,68.33664,-155.2974,89.5846,0.6625432,49.946293,155.35263,50.01187,F
0.40116256,1.4994812,101.3855,145.01953,-0.24926856,0.4901123,-0.22070801,76.2323,-154.95987,81.13846,0.51247984,50.082523,155.38461,50.01327,F
3.5524375,1.4938049,101.19629,145.01953,0.3952627,-0.50354004,0.12169922,-122.60574,144.46045,-21.251984,0.52154434,49.983284,155.54146,49.997295,F
0.568129,1.4578552,101.5625,145.60547,-0.25598243,0.4901123,-0.28113282,76.99173,-155.52643,79.41869,0.51651573,49.75308,155.49657,50.001137,F
5.2454195,1.3925781,101.9104,143.55469,-0.39697364,0.4699707,-0.032719728,136.11877,-134.05746,2.5113423,0.4681381,50.073742,155.55556,49.99185,F
12.226346,0.049194336,108.721924,113.671875,0.05285547,-0.07385254,-0.046147462,141.22986,-128.82584,-8.168895,0.07713162,50.222763,155.56367,50.005238,F
5.4695315,2.4247131,90.374756,147.65625,-0.6386728,0.080566406,0.56481445,135.70892,-3.4837341,-132.47432,0.6696473,49.967384,155.46698,49.985836,F
10.361889,1.4483948,101.34277,139.16016,-0.31640723,0.4296875,-0.34155762,18.081665,-141.02493,125.54301,0.3453225,50.2132,154.90195,49.976246,F
